Employee_ID,Year_Column,Company,City,State1,Title,Salary_Level,Area,Total_Annual_Compensation,Years_of_Experience,Years_at_Company,Base_Salary,Stock_Grant_Value,Bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
d0983,2020,Verily Life Sciences,Sunnyvale, CA,Data Scientist,2,ML / AI,220000,8,4,150000,50000,20000,0,1,0,0,0
d0984,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Data,215000,2,2,150000,40000,25000,1,0,0,0,0
d0985,2021,Wayfair,Boston, MA,Data Scientist,2,General,240000,6,0,150000,60000,30000,1,0,0,0,0
d0986,2020,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,165000,0,0,150000,0,15000,0,0,1,0,0
d0987,2019,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,180000,0,0,150000,0,30000,0,0,0,0,0
d0988,2021,Wells Fargo,San Francisco, CA,Data Scientist,2,ML,185000,2,2,150000,0,35000,0,0,0,0,0
d0989,2020,Wells Fargo,Sacramento, CA,Data Scientist,2,Data,170000,3,1,150000,0,20000,0,0,0,0,0
d0990,2020,Wish,San Francisco, CA,Data Scientist,2,Data,205000,2,1,150000,55000,0,1,0,0,0,0
d0991,2020,Amazon,Seattle, WA,Data Scientist,2,Others,215000,0,0,151000,38000,27000,0,0,1,0,0
d0992,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,220000,5,3,151000,70000,0,0,0,0,0,0
d0993,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,181000,4,2,151000,21000,9000,0,0,0,0,0
d0994,2021,Amazon,Seattle, WA,Data Scientist,2,General,201000,5,2,151000,30000,20000,1,0,0,0,0
d0995,2021,Facebook,Menlo Park, CA,Data Scientist,2,data science,230000,1,1,151000,65000,15000,0,0,0,0,0
d0996,2019,Facebook,Seattle, WA,Data Scientist,2,Analytics,201000,2,1,151000,35000,15000,0,0,0,0,0
d0997,2020,Twitter,Boulder, CO,Data Scientist,2,data science,266000,4,3,151000,85000,30000,1,0,0,0,0
d0998,2020,Adobe,San Jose, CA,Data Scientist,2,Marketing,222000,2,0,152000,47000,23000,0,1,0,0,0
d0999,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,250000,4,0,152000,48000,50000,1,0,0,0,0
d1000,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,185000,4,2,152000,20000,13000,0,0,0,0,0
d1001,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,204000,4,2,152000,13000,29000,0,0,0,0,0
d1002,2021,Amazon,Seattle, WA,Data Scientist,2,Ml,238000,3,0,152000,46000,39000,1,0,0,0,0
d1003,2021,Amazon,Atlanta, GA,Data Scientist,2,ML,204000,2,0,152000,30000,22000,0,0,0,0,0
d1004,2020,Amazon,Seattle, WA,Data Scientist,2,Data,260000,5,0,152000,70000,38000,0,0,1,0,0
d1005,2021,Amazon,Seattle, WA,Data Scientist,2,AWS,232000,1,0,152000,44000,36000,0,0,1,0,0
d1006,2021,Amazon,Santa Monica, CA,Data Scientist,2,Analytics,274000,1,1,152000,77000,45000,0,0,1,0,0
d1007,2020,Apple,Cupertino, CA,Data Scientist,2,Services,231000,10,10,152000,55000,24000,1,0,0,0,0
d1008,2020,Facebook,Seattle, WA,Data Scientist,2,Data,220000,7,4,152000,52000,16000,0,1,0,0,0
d1009,2020,Google,New York, NY,Data Scientist,2,Data,250000,3,2,152000,65000,33000,0,0,0,0,0
d1010,2020,Intel,Portland, OR,Data Scientist,2,ML / AI,230000,10,10,152000,32000,46000,0,0,1,0,0
d1011,2020,LinkedIn,San Francisco, CA,Data Scientist,2,Data,190000,8,3,152000,30000,10000,0,0,0,0,0
d1012,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,2,2,152000,44000,13000,0,0,1,0,0
d1013,2019,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,216000,5,0,152000,51000,13000,0,0,0,0,0
d1014,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,185000,8,4,152000,13000,19000,0,0,0,0,0
d1015,2021,ResMed,San Diego, CA,Data Scientist,2,Data Science,152000,4,0,152000,0,0,0,0,1,0,0
d1016,2021,Salesforce,New York, NY,Data Scientist,2,Sales Analytics,185000,5,3,152000,10000,23000,1,0,0,0,0
d1017,2021,Square,New York, NY,Data Scientist,2,General,227000,3,0,152000,65000,10000,1,0,0,0,0
d1018,2020,Ticketmaster,Los Angeles, CA,Data Scientist,2,ML / AI,152000,3,1,152000,0,0,1,0,0,0,0
d1019,2020,Zillow,Seattle, WA,Data Scientist,2,Data,272000,5,2,152000,120000,0,0,1,0,0,0
d1020,2021,Amazon,Seattle, WA,Data Scientist,2,General,193000,9,2,153000,40000,0,1,0,0,0,0
d1021,2021,Google,Mountain View, CA,Data Scientist,2,product analytics,219000,9,3,153000,40000,26000,1,0,0,0,0
d1022,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,238000,2,2,153000,70000,15000,0,0,0,0,0
d1023,2021,Microsoft,Redmond, WA,Data Scientist,2,General,198000,5,1,153000,30000,15000,0,0,0,0,0
d1024,2021,Amazon,Seattle, WA,Data Scientist,2,General,260000,6,1,154000,77000,29000,1,0,0,0,0
d1025,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,214000,4,0,154000,45000,15000,1,0,0,0,0
d1026,2020,IBM,Sunnyvale, CA,Data Scientist,2,ML / AI,154000,6,2,154000,0,0,1,0,0,0,0
d1027,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,211000,0,0,154000,45000,15000,0,0,1,0,0
d1028,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,243000,2,1,154000,78000,11000,0,0,0,0,0
d1029,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,Applied Scientist,211000,0,0,154000,45000,12000,0,0,1,0,0
d1030,2021,Uber,San Francisco, CA,Data Scientist,2,Product Analyst,251000,4,4,154000,77000,20000,0,1,0,0,0
d1031,2020,Workday,Boulder, CO,Data Scientist,2,ML / AI,244000,5,1,154000,60000,30000,1,0,0,0,0
d1032,2021,Amazon,Seattle, WA,Data Scientist,2,Search,337000,4,0,155000,112000,70000,1,0,0,0,0
d1033,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,220000,4,1,155000,50000,20000,0,0,0,0,0
d1034,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,225000,1,1,155000,70000,0,1,0,0,0,0
d1035,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,206000,0,0,155000,33000,21000,1,0,0,0,0
d1036,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,300000,3,1,155000,75000,70000,0,0,1,0,0
d1037,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,210000,6,0,155000,30000,25000,1,0,0,0,0
d1038,2021,Amazon,Seattle, WA,Data Scientist,2,General,432000,9,1,155000,180000,97000,0,0,0,0,0
d1039,2019,Amazon,Palo Alto, CA,Data Scientist,2,Full Stack,260000,10,3,155000,105000,0,0,0,0,0,0
d1040,2020,Amazon,New York, NY,Data Scientist,2,DS,220000,4,0,155000,45000,20000,0,0,0,0,0
d1041,2021,Amazon,Dallas, TX,Data Scientist,2,Data Scientist,215000,8,0,155000,35000,25000,0,0,0,0,0
d1042,2021,Asana,San Francisco, CA,Data Scientist,2,General,205000,2,2,155000,50000,0,0,0,0,0,0
d1043,2021,Cisco,Milpitas, CA,Data Scientist,2,Big data,200000,4,0,155000,25000,20000,1,0,0,0,0
d1044,2021,eBay,San Jose, CA,Data Scientist,2,Risk management,215000,8,1,155000,35000,25000,1,0,0,0,0
d1045,2021,eBay,Seattle, WA,Data Scientist,2,Machine Learning,190000,2,1,155000,25000,10000,1,0,0,0,0
d1046,2021,eBay,Bellevue, WA,Data Scientist,2,General,205000,4,1,155000,35000,15000,0,0,1,0,0
d1047,2020,Facebook,Menlo Park, CA,Data Scientist,2,Production,210000,1,1,155000,40000,15000,0,0,1,0,0
d1048,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,242000,0,0,155000,48000,40000,0,0,1,0,0
d1049,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,270000,1,1,155000,100000,15000,0,0,1,0,0
d1050,2020,Facebook,Seattle, WA,Data Scientist,2,ML / AI,220000,1,0,155000,50000,16000,0,0,0,0,0
d1051,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,210000,3,1,155000,40000,15000,0,0,0,0,0
d1052,2021,Facebook,San Francisco, CA,Data Scientist,2,General,211000,5,0,155000,40000,16000,1,0,0,0,0
d1053,2021,Facebook,New York, NY,Data Scientist,2,Data,225000,4,0,155000,50000,20000,1,0,0,0,0
d1054,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,211000,5,0,155000,40000,16000,1,0,0,0,0
d1055,2019,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,211000,2,0,155000,41000,15000,1,0,0,0,0
d1056,2020,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,212000,3,0,155000,41000,16000,0,0,0,0,0
d1057,2021,Google,Reston, VA,Data Scientist,2,ML / AI,216000,5,0,155000,38000,23000,1,0,0,0,0
d1058,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,157000,2,2,155000,0,2000,0,0,0,0,0
d1059,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,156000,2,2,155000,0,1000,0,0,0,0,0
d1060,2019,LinkedIn,Sunnyvale, CA,Data Scientist,2,ML / AI,242000,1,0,155000,37000,50000,0,0,0,0,0
d1061,2019,LinkedIn,Sunnyvale, CA,Data Scientist,2,data science,210000,3,0,155000,40000,15000,0,0,0,0,0
d1062,2019,Lyft,San Francisco, CA,Data Scientist,2,DATA SCIENCE,230000,3,0,155000,75000,0,0,0,0,0,0
d1063,2019,Microsoft,Redmond, WA,Data Scientist,2,Product DS/ML,285000,7,3,155000,100000,30000,0,0,0,0,0
d1064,2021,Microsoft,Redmond, WA,Data Scientist,2,Product Analytics,210000,5,1,155000,30000,25000,0,0,0,0,0
d1065,2021,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,240000,0,0,155000,64000,22000,0,0,1,0,0
d1066,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,225000,2,1,155000,55000,15000,0,0,0,0,0
d1067,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,232000,3,2,155000,55000,22000,0,0,0,0,0
d1068,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,195000,5,1,155000,20000,15000,1,0,0,0,0
d1069,2019,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,280000,0,0,155000,65000,60000,0,0,0,0,0
d1070,2021,Microsoft,Seattle, WA,Data Scientist,2,machine learning,225000,2,2,155000,50000,20000,0,0,0,0,0
d1071,2019,Microsoft,Seattle, WA,Data Scientist,2,DS,186000,6,6,155000,18000,13000,0,0,0,0,0
d1072,2021,Northrop Grumman,Huntsville, AL,Data Scientist,2,Design,156000,13,1,155000,0,0,0,0,1,0,0
d1073,2021,Northrop Grumman,Huntsville, AL,Data Scientist,2,Data Analytics,187000,13,1,155000,30000,1000,0,0,1,0,0
d1074,2021,Oracle,Austin, TX,Data Scientist,2,General,205000,5,0,155000,35000,10000,1,0,0,0,0
d1075,2021,Oracle,Austin, TX,Data Scientist,2,General,210000,6,0,155000,42000,13000,1,0,0,0,0
d1076,2021,Oracle,Austin, TX,Data Scientist,2,General,215000,5,1,155000,47000,13000,1,0,0,0,0
d1077,2020,PayPal,Chicago, IL,Data Scientist,2,ML / AI,190000,5,1,155000,35000,0,1,0,0,0,0
d1078,2021,Snap,Los Angeles, CA,Data Scientist,2,Data Science and Research,385000,0,0,155000,215000,15000,0,0,1,0,0
d1079,2021,Snap,Los Angeles, CA,Data Scientist,2,Applied Econometrics,385000,0,0,155000,215000,16000,0,0,1,0,0
d1080,2021,Spotify,New York, NY,Data Scientist,2,General,215000,5,2,155000,60000,0,1,0,0,0,0
d1081,2021,Square,San Francisco, CA,Data Scientist,2,Product,235000,4,0,155000,70000,10000,1,0,0,0,0
d1082,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,200000,1,1,155000,45000,0,1,0,1,0,0
d1083,2020,Starbucks,Seattle, WA,Data Scientist,2,Data,186000,5,2,155000,16000,16000,0,0,0,0,0
d1084,2020,T-Mobile,Seattle, WA,Data Scientist,2,ML / AI,195000,4,2,155000,10000,30000,0,0,1,0,0
d1085,2021,T-Mobile,Bellevue, WA,Data Scientist,2,ML / AI,188000,5,2,155000,10000,23000,1,0,0,0,0
d1086,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,312000,4,2.5,155000,0,17000,0,0,0,0,0
d1087,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,253000,3,1,155000,66000,32000,0,0,0,0,0
d1088,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,256000,5,0,155000,86000,16000,0,0,0,0,0
d1089,2020,Walmart,Bentonville, AR,Data Scientist,2,ML / AI,265000,12,9,155000,65000,50000,0,0,0,0,0
d1090,2021,Walmart Labs,San Francisco, CA,Data Scientist,2,SCM,209000,6,0,155000,13000,41000,1,0,0,0,0
d1091,2019,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,265000,10,5,155000,65000,45000,1,0,0,0,0
d1092,2020,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,263000,11,5,155000,65000,43000,1,0,0,0,0
d1093,2020,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,325000,12,5,155000,125000,46000,0,1,0,0,0
d1094,2020,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,185000,10,10,155000,0,30000,0,0,0,0,0
d1095,2021,Wells Fargo,Charlotte, NC,Data Scientist,2,Master Data,196000,10,7,155000,0,41000,1,0,0,0,0
d1096,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,216000,4,3,156000,60000,0,0,0,1,0,0
d1097,2021,Bank of America,Raleigh, NC,Data Scientist,2,General,156000,6,1,156000,0,0,1,0,0,0,0
d1098,2018,Cisco,Bellevue, WA,Data Scientist,2,ML / AI,200000,8,3,156000,30000,18000,0,0,0,0,0
d1099,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,228000,3,3,156000,56000,16000,0,1,0,0,0
d1100,2021,General Motors,Detroit, MI,Data Scientist,2,AI/ML,184000,3,3,156000,0,28000,0,0,1,0,0
d1101,2020,Google,Sunnyvale, CA,Data Scientist,2,Security,246000,10,2,156000,65000,25000,0,0,1,0,0
d1102,2019,Google,Mountain View, CA,Data Scientist,2,Product Analytics,257000,12,11,156000,66000,35000,0,0,0,0,0
d1103,2020,IBM,San Jose, CA,Data Scientist,2,ML / AI,156000,3,3,156000,0,0,1,0,0,0,0
d1104,2021,IBM,New York, NY,Data Scientist,2,ibm,156000,10,2,156000,0,0,1,0,0,0,0
d1105,2019,IBM,San Jose, CA,Data Scientist,2,Full Stack,158000,3,3,156000,0,2000,0,0,0,0,0
d1106,2020,Lyft,San Francisco, CA,Data Scientist,2,Data Science,256000,4,2,156000,100000,0,1,0,0,0,0
d1107,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,5,5,156000,39000,14000,1,0,0,0,0
d1108,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,208000,8,4,156000,30000,22000,0,0,0,0,0
d1109,2020,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,194000,5,5,156000,17000,22000,0,0,1,0,0
d1110,2020,Twitter,San Francisco, CA,Data Scientist,2,data science,180000,1,1,156000,14000,11000,0,0,1,0,0
d1111,2021,Amazon,Seattle, WA,Data Scientist,2,SCOT,231000,4,0,157000,42000,32000,1,0,0,0,0
d1112,2021,Amazon,Atlanta, GA,Data Scientist,2,ML,230000,5,1,157000,60000,15000,0,0,0,0,0
d1113,2021,Amazon,Seattle, WA,Data Scientist,2,General,267000,10,2,157000,75000,35000,0,0,0,0,0
d1114,2019,Amazon,Palo Alto, CA,Data Scientist,2,Full Stack,257000,10,4,157000,100000,0,0,0,0,0,0
d1115,2021,Apple,Austin, TX,Data Scientist,2,ML / AI,263000,3,3,157000,80000,25000,0,0,1,0,0
d1116,2019,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,253000,5,3,157000,80000,16000,0,0,0,0,0
d1117,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,233000,2,2,157000,60000,16000,0,1,0,0,0
d1118,2021,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,217000,3,0,157000,45000,15000,0,0,0,0,0
d1119,2020,Google,Irvine, CA,Data Scientist,2,Data,274000,20,5,157000,91000,26000,0,0,1,0,0
d1120,2018,Microsoft,Boston, MA,Data Scientist,2,ML / AI,182000,10,3,157000,10000,16000,0,0,0,0,0
d1121,2018,Microsoft,Cambridge, MA,Data Scientist,2,Machine Learning,183000,8,3,157000,11000,15000,0,0,0,0,0
d1122,2019,Stripe,San Francisco, CA,Data Scientist,2,iOS,246000,3,1,157000,73000,16000,1,0,0,0,0
d1123,2021,Adobe,San Jose, CA,Data Scientist,2,General,294000,1,1,158000,114000,22000,1,0,0,0,0
d1124,2020,Airbnb,San Francisco, CA,Data Scientist,2,iOS,223000,7,1,158000,40000,25000,1,0,0,0,0
d1125,2021,Amazon,Seattle, WA,Data Scientist,2,scot,228000,2,1,158000,47000,23000,0,0,1,0,0
d1126,2019,Apple,Cupertino, CA,Data Scientist,2,Sensing,258000,4,4,158000,80000,20000,0,0,0,0,0
d1127,2021,Apple,Austin, TX,Data Scientist,2,Operations,223000,8,5,158000,45000,20000,0,1,0,0,0
d1128,2021,Google,Mountain View, CA,Data Scientist,2,Data,235000,0,0,158000,53000,24000,0,0,0,0,0
d1129,2021,Google,Mountain View, CA,Data Scientist,2,Ads,252000,2,2,158000,68000,26000,0,0,1,0,0
d1130,2020,Mastercard,San Francisco, CA,Data Scientist,2,ML / AI,220000,6,3,158000,15000,43000,0,0,0,0,0
d1131,2019,Stripe,San Francisco, CA,Data Scientist,2,ML / AI,250000,4,1.5,158000,77000,15000,1,0,0,0,0
d1132,2021,Zillow,Seattle, WA,Data Scientist,2,Growth,305000,5,2,158000,147000,0,0,1,0,0,0
d1133,2020,Apple,San Francisco, CA,Data Scientist,2,Data,232000,10,2,159000,15000,58000,0,0,1,0,0
d1134,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,228000,4,2,159000,52000,16000,1,0,0,0,0
d1135,2021,IBM,Colorado Springs, CO,Data Scientist,2,General,163000,20,20,159000,0,4000,0,0,0,0,0
d1136,2021,Lyft,San Francisco, CA,Data Scientist,2,Product,309000,5,1,159000,150000,0,0,0,0,0,0
d1137,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,205000,10,3,159000,20000,26000,0,0,0,0,0
d1138,2021,Adobe,San Jose, CA,Data Scientist,2,ML/AI,283000,3,1,160000,100000,23000,0,0,0,0,0
d1139,2021,Adobe,San Francisco, CA,Data Scientist,2,General,350000,7,4,160000,150000,40000,1,0,0,0,0
d1140,2020,Aetna,San Francisco, CA,Data Scientist,2,Data,176000,4,3,160000,0,16000,0,0,0,0,0
d1141,2021,Amazon,Seattle, WA,Data Scientist,2,Research science,360000,10,4,160000,170000,30000,0,0,1,0,0
d1142,2021,Amazon,Seattle, WA,Data Scientist,2,ML/AI,283000,7,4,160000,123000,0,0,0,1,0,0
d1143,2018,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,260000,3,1,160000,100000,0,0,0,0,0,0
d1144,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0,160000,87000,47000,0,0,0,0,0
d1145,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0,160000,87000,47000,0,0,0,0,0
d1146,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0,160000,87000,47000,0,0,0,0,0
d1147,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,300000,1,0,160000,93000,47000,0,0,0,0,0
d1148,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0,160000,87000,47000,0,0,0,0,0
d1149,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,340000,12,0,160000,110000,70000,0,0,0,0,0
d1150,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,320000,8,3,160000,160000,0,0,0,1,0,0
d1151,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,400000,6,6,160000,240000,0,0,0,0,0,0
d1152,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,540000,10,3,160000,380000,0,0,0,1,0,0
d1153,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,710000,13,1,160000,375000,175000,0,0,0,0,0
d1154,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,535000,15,2,160000,375000,0,0,0,0,0,0
d1155,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,740000,12,7,160000,430000,0,0,0,0,0,0
d1156,2021,Amazon,Seattle, WA,Data Scientist,2,ML,317000,1,1,160000,110000,47000,0,0,0,0,0
d1157,2021,Amazon,Seattle, WA,Data Scientist,2,ML,400000,9,5,160000,240000,0,0,0,0,0,0
d1158,2021,Amazon,Seattle, WA,Data Scientist,2,Machine Learning,431000,3,3,160000,226000,45000,0,0,1,0,0
d1159,2021,Amazon,Seattle, WA,Data Scientist,2,Machine learning,400000,10,5,160000,240000,0,0,0,0,0,0
d1160,2021,Amazon,Seattle, WA,Data Scientist,2,General,232000,6,3,160000,72000,0,0,0,1,0,0
d1161,2021,Amazon,Seattle, WA,Data Scientist,2,General,330000,5,5,160000,170000,0,0,0,0,0,0
d1162,2019,Amazon,San Francisco, CA,Data Scientist,2,Data science,274000,7,2,160000,110000,0,0,0,0,0,0
d1163,2020,Amazon,Seattle, WA,Data Scientist,2,Data,300000,5,5,160000,140000,0,0,0,0,0,0
d1164,2021,Amazon,Seattle, WA,Data Scientist,2,AWS,235000,3,0,160000,42000,33000,1,0,0,0,0
d1165,2018,Amazon,Palo Alto, CA,Data Scientist,2,Analytics,250000,8,5,160000,90000,0,0,0,0,0,0
d1166,2021,Amazon,Seattle, WA,Data Scientist,2,AI/ML,246000,5,2,160000,40000,46000,0,0,1,0,0
d1167,2020,Apple,Cupertino, CA,Data Scientist,2,iOS,264000,4,4,160000,90000,14000,0,0,0,0,0
d1168,2020,Apple,Cupertino, CA,Data Scientist,2,Full Stack,210000,6,0.5,160000,32000,18000,1,0,0,0,0
d1169,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,225000,4,1,160000,50000,15000,0,0,0,0,0
d1170,2021,AT&T,New York, NY,Data Scientist,2,Research,185000,2,2,160000,0,25000,0,0,1,0,0
d1171,2019,Boeing,Seattle, WA,Data Scientist,2,ML / AI,170000,15,3,160000,0,10000,0,0,0,0,0
d1172,2021,Capital Group,Los Angeles, CA,Data Scientist,2,AI,220000,2,2,160000,20000,40000,0,0,0,0,0
d1173,2021,Charles Schwab,Phoenix, AZ,Data Scientist,2,General,180000,5,0,160000,0,20000,1,0,0,0,0
d1174,2021,DoorDash,San Francisco, CA,Data Scientist,2,Product Analytics,198000,1,1,160000,38000,0,1,0,0,0,0
d1175,2020,DoorDash,San Francisco, CA,Data Scientist,2,Data,216000,3,0,160000,56000,0,0,0,0,0,0
d1176,2021,eBay,San Jose, CA,Data Scientist,2,AI,205000,2,0,160000,29000,16000,1,0,0,0,0
d1177,2021,eBay,San Jose, CA,Data Scientist,2,AI,205000,2,0,160000,29000,16000,1,0,0,0,0
d1178,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,225000,2,1,160000,45000,20000,1,0,0,0,0
d1179,2020,Facebook,Menlo Park, CA,Data Scientist,2,iOS,221000,10,2,160000,45000,16000,1,0,0,0,0
d1180,2021,Facebook,Fremont, CA,Data Scientist,2,Infra,226000,10,2,160000,50000,16000,1,0,0,0,0
d1181,2021,facebook,Menlo Park, CA,Data Scientist,2,ds,226000,1,1,160000,50000,16000,0,0,0,0,0
d1182,2020,Facebook,New York, NY,Data Scientist,2,Data Science,260000,8,3,160000,90000,10000,0,0,1,0,0
d1183,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,221000,3,0,160000,45000,16000,0,0,1,0,0
d1184,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,236000,5,0,160000,60000,16000,0,1,0,0,0
d1185,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,235000,4,4,160000,50000,25000,1,0,0,0,0
d1186,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,236000,4,1,160000,60000,16000,0,1,0,0,0
d1187,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data,230000,6,2,160000,54000,16000,0,0,0,0,0
d1188,2021,Facebook,Menlo Park, CA,Data Scientist,2,analytics,246000,2,2,160000,70000,16000,0,0,1,0,0
d1189,2019,Genentech,South San Francisco, CA,Data Scientist,2,Marketing Analytics,190000,6,2,160000,15000,15000,1,0,0,0,0
d1190,2020,Genentech,South San Francisco, CA,Data Scientist,2,Marketing Analytics,200000,7,2,160000,20000,25000,1,0,0,0,0
d1191,2021,Google,Redwood City, CA,Data Scientist,2,Strategy and Operations,283000,3,2,160000,85000,38000,0,0,1,0,0
d1192,2020,Google,Sunnyvale, CA,Data Scientist,2,ML / AI,270000,4,2,160000,80000,30000,0,0,1,0,0
d1193,2020,Google,Mountain View, CA,Data Scientist,2,Data Science,284000,11,1,160000,100000,24000,1,0,0,0,0
d1194,2021,Google,New York, NY,Data Scientist,2,Data,282000,3,2,160000,90000,32000,0,0,1,0,0
d1195,2019,Google,Mountain View, CA,Data Scientist,2,Ads,265000,10,7,160000,73000,32000,0,0,0,0,0
d1196,2019,Grab,Bellevue, WA,Data Scientist,2,ML / AI,226000,3,1,160000,42000,24000,0,0,0,0,0
d1197,2019,Grab,Seattle, WA,Data Scientist,2,ML / AI,224000,3,1,160000,40000,24000,0,0,0,0,0
d1198,2019,Groupon,Santa Clara, CA,Data Scientist,2,ML / AI,230000,8,6,160000,40000,30000,1,0,0,0,0
d1199,2021,Grubhub,Raleigh, NC,Data Scientist,2,machine learning,210000,9,2,160000,50000,0,0,0,1,0,0
d1200,2021,IBM,New York, NY,Data Scientist,2,ML Product,160000,6,6,160000,0,0,1,0,0,0,0
d1201,2021,Intel,Hillsboro, OR,Data Scientist,2,General,236000,8,8,160000,47000,30000,0,0,1,0,0
d1202,2020,Intuit,Sunnyvale, CA,Data Scientist,2,Mobile (iOS + Android),300000,10,10,160000,100000,40000,0,0,1,0,0
d1203,2021,JP Morgan Chase,Wilmington, DE,Data Scientist,2,Machine Learning,190000,7,1,160000,0,30000,0,0,0,0,0
d1204,2019,Liberty Mutual,Seattle, WA,Data Scientist,2,ML / AI,184000,7,6,160000,0,24000,1,0,0,0,0
d1205,2021,Lyft,San Francisco, CA,Data Scientist,2,Decisions,310000,5,1,160000,150000,0,1,0,0,0,0
d1206,2019,McKinsey,San Francisco, CA,Data Scientist,2,ML / AI,200000,4,2,160000,0,40000,0,0,0,0,0
d1207,2021,Microsoft,Redmond, WA,Data Scientist,2,NLP,193000,5,5,160000,15000,18000,1,0,0,0,0
d1208,2021,Microsoft,San Francisco, CA,Data Scientist,2,ML/AI,256000,4,0,160000,56000,40000,0,0,0,0,0
d1209,2019,Microsoft,Berkeley, CA,Data Scientist,2,ML / AI,245000,3,1,160000,69000,16000,0,0,0,0,0
d1210,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,215000,10,10,160000,35000,20000,0,0,0,0,0
d1211,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,250000,5,5,160000,65000,25000,0,0,0,0,0
