,Year,Company,City,State,Title,Salary Level,Area,Total Annual Compensation,Years of Experience,Years at Company,Base Salary,Stock Grant Value,Bonus,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College
928,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data scientist,200000,3,0.0,150000,37000,10000,1,0,0,0,0
929,2019,Facebook,Menlo Park, CA,Data Scientist,2,Data Exploration,190000,1,0.0,150000,40000,0,0,0,0,0,0
930,2020,Facebook,New York, NY,Data Scientist,2,Data Engineering,205000,2,1.0,150000,40000,15000,1,0,0,0,0
931,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,290000,4,1.0,150000,100000,40000,0,1,0,0,0
932,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,225000,7,3.0,150000,55000,20000,0,1,0,0,0
933,2019,Facebook,Menlo Park, CA,Data Scientist,2,Core Data Science,225000,0,0.0,150000,60000,15000,0,0,0,0,0
934,2019,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,206000,4,1.0,150000,41000,15000,0,0,0,0,0
935,2019,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,210000,4,1.0,150000,30000,30000,0,0,0,0,0
936,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,210000,2,0.0,150000,45000,15000,0,1,0,0,0
937,2021,Fidelity Investments,Boston, MA,Data Scientist,2,Data scientist,200000,8,2.0,150000,10000,40000,0,0,0,0,0
938,2019,Genentech,South San Francisco, CA,Data Scientist,2,ML / AI,180000,2,2.0,150000,5000,25000,0,0,0,0,0
939,2020,Genentech,San Francisco, CA,Data Scientist,2,ML / AI,189000,5,0.0,150000,18000,21000,0,0,1,0,0
940,2020,Genentech,South San Francisco, CA,Data Scientist,2,Full Stack,183000,2,2.0,150000,15000,18000,0,0,0,0,0
941,2021,Genentech,San Francisco, CA,Data Scientist,2,Bioinformatics,192000,10,7.0,150000,21000,21000,0,0,0,0,0
942,2021,GoDaddy,Seattle, WA,Data Scientist,2,modeling,198000,11,4.0,150000,25000,23000,0,0,0,0,0
943,2020,Google,Mountain View, CA,Data Scientist,2,Production,250000,2,2.0,150000,75000,25000,0,0,1,0,0
944,2021,Google,Seattle, WA,Data Scientist,2,Product,455000,8,3.0,150000,280000,25000,0,1,0,0,0
945,2020,Google,San Francisco, CA,Data Scientist,2,ML / AI,220000,5,1.0,150000,55000,15000,1,0,0,0,0
946,2019,Google,Sunnyvale, CA,Data Scientist,2,iOS,270000,5,1.0,150000,100000,20000,0,0,0,0,0
947,2021,Google,San Francisco, CA,Data Scientist,2,data analyst,175000,2,1.0,150000,20000,5000,0,0,0,0,0
948,2018,GrubHub,New York, NY,Data Scientist,2,ML / AI,187000,4,1.0,150000,145000,10000,0,0,0,0,0
949,2021,Indeed,Seattle, WA,Data Scientist,2,Data,190000,5,0.0,150000,20000,20000,0,0,0,0,0
950,2020,Intel,Hillsboro, OR,Data Scientist,2,Full Stack,200000,9,9.0,150000,40000,10000,0,0,0,0,0
951,2020,Intuit,Mountain View, CA,Data Scientist,2,Analytics,198000,6,2.0,150000,30000,18000,1,0,0,0,0
952,2019,Iterable,San Francisco, CA,Data Scientist,2,ML / AI,150000,0,0.0,150000,0,0,1,0,0,0,0
953,2020,LinkedIn,Sunnyvale, CA,Data Scientist,2,Data,250000,8,6.0,150000,85000,15000,0,0,0,0,0
954,2020,Lowe's,Charlotte, NC,Data Scientist,2,Security,250000,10,5.0,150000,50000,50000,0,0,0,0,0
955,2021,Lyft,San Francisco, CA,Data Scientist,2,Decisions,260000,4,1.0,150000,110000,0,0,0,0,0,0
956,2019,Lyft,San Francisco, CA,Data Scientist,2,Data Science,280000,4,2.0,150000,130000,0,0,0,0,0,0
957,2020,Lyft,San Francisco, CA,Data Scientist,2,Analytics,302000,3,1.0,150000,152000,0,0,0,0,0,0
958,2020,McKinsey,New York, NY,Data Scientist,2,Data,200000,6,2.0,150000,25000,25000,0,0,0,0,0
959,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,190000,4,3.0,150000,22000,18000,0,0,0,0,0
960,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,230000,4,0.0,150000,38000,42000,1,0,0,0,0
961,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,260000,5,5.0,150000,90000,20000,0,0,0,0,0
962,2021,Microsoft,Seattle, WA,Data Scientist,2,E + D,200000,4,4.0,150000,30000,20000,0,0,0,0,0
963,2020,Microsoft,Bellevue, WA,Data Scientist,2,Data science,220000,4,2.0,150000,60000,10000,0,0,1,0,0
964,2020,Morgan Stanley,New York, NY,Data Scientist,2,Web Development (Front-End),190000,4,4.0,150000,0,40000,0,0,0,0,0
965,2020,Nvidia,Santa Clara, CA,Data Scientist,2,ML / AI,175000,2,2.0,150000,25000,0,1,0,0,0,0
966,2021,Oracle,Los Angeles, CA,Data Scientist,2,Machine Learning,205000,3,3.0,150000,45000,10000,0,0,0,0,0
967,2020,PayPal,San Jose, CA,Data Scientist,2,Data Scientist,230000,10,3.0,150000,65000,15000,1,0,0,0,0
968,2018,PayPal,San Jose, CA,Data Scientist,2,data,220000,7,2.5,150000,50000,20000,0,0,0,0,0
969,2021,Sophos,Portland, OR,Data Scientist,2,Deep Learning,165000,7,4.0,150000,0,15000,0,1,0,0,0
970,2020,Sophos,Portland, OR,Data Scientist,2,Data,165000,7,4.0,150000,0,15000,0,1,0,0,0
971,2020,Spotify,New York, NY,Data Scientist,2,Data,188000,6,1.0,150000,38000,0,1,0,0,0,0
972,2019,Spotify,New York, NY,Data Scientist,2,Analytics,160000,3,1.0,150000,10000,0,0,0,0,0,0
973,2020,Square,San Francisco, CA,Data Scientist,2,Data,200000,4,0.0,150000,50000,0,0,0,0,0,0
974,2020,Turo,San Francisco, CA,Data Scientist,2,ML / AI,150000,2,2.0,150000,0,0,1,0,0,0,0
975,2019,Twitter,San Francisco, CA,Data Scientist,2,ML / AI,232000,2,1.0,150000,60000,22000,0,0,0,0,0
976,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,220000,1,1.0,150000,60000,10000,0,0,0,0,0
977,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,265000,3,3.0,150000,100000,15000,0,0,0,0,0
978,2021,Uber,San Francisco, CA,Data Scientist,2,General,260000,5,4.0,150000,100000,10000,0,0,0,0,0
979,2021,Uber,San Francisco, CA,Data Scientist,2,General,245000,1,1.0,150000,70000,25000,0,0,1,0,0
980,2021,Uber,San Francisco, CA,Data Scientist,2,General,259000,2,2.0,150000,79000,30000,0,0,0,0,0
981,2021,Uber,San Francisco, CA,Data Scientist,2,Economics,280000,4,3.0,150000,110000,15000,0,0,0,0,0
982,2020,Verily Life Sciences,Sunnyvale, CA,Data Scientist,2,ML / AI,220000,8,4.0,150000,50000,20000,0,1,0,0,0
983,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Data,215000,2,2.0,150000,40000,25000,1,0,0,0,0
984,2021,Wayfair,Boston, MA,Data Scientist,2,General,240000,6,0.0,150000,60000,30000,1,0,0,0,0
985,2020,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,165000,0,0.0,150000,0,15000,0,0,1,0,0
986,2019,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,180000,0,0.0,150000,0,30000,0,0,0,0,0
987,2021,Wells Fargo,San Francisco, CA,Data Scientist,2,ML,185000,2,2.0,150000,0,35000,0,0,0,0,0
988,2020,Wells Fargo,Sacramento, CA,Data Scientist,2,Data,170000,3,1.0,150000,0,20000,0,0,0,0,0
989,2020,Wish,San Francisco, CA,Data Scientist,2,Data,205000,2,1.0,150000,55000,0,1,0,0,0,0
990,2020,Amazon,Seattle, WA,Data Scientist,2,Others,215000,0,0.0,151000,38000,27000,0,0,1,0,0
991,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,220000,5,3.0,151000,70000,0,0,0,0,0,0
992,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,181000,4,2.0,151000,21000,9000,0,0,0,0,0
993,2021,Amazon,Seattle, WA,Data Scientist,2,General,201000,5,2.0,151000,30000,20000,1,0,0,0,0
994,2021,Facebook,Menlo Park, CA,Data Scientist,2,data science,230000,1,1.0,151000,65000,15000,0,0,0,0,0
995,2019,Facebook,Seattle, WA,Data Scientist,2,Analytics,201000,2,1.0,151000,35000,15000,0,0,0,0,0
996,2020,Twitter,Boulder, CO,Data Scientist,2,data science,266000,4,3.0,151000,85000,30000,1,0,0,0,0
997,2020,Adobe,San Jose, CA,Data Scientist,2,Marketing,222000,2,0.0,152000,47000,23000,0,1,0,0,0
998,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,250000,4,0.0,152000,48000,50000,1,0,0,0,0
999,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,185000,4,2.0,152000,20000,13000,0,0,0,0,0
1000,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,204000,4,2.0,152000,13000,29000,0,0,0,0,0
1001,2021,Amazon,Seattle, WA,Data Scientist,2,Ml,238000,3,0.0,152000,46000,39000,1,0,0,0,0
1002,2021,Amazon,Atlanta, GA,Data Scientist,2,ML,204000,2,0.0,152000,30000,22000,0,0,0,0,0
1003,2020,Amazon,Seattle, WA,Data Scientist,2,Data,260000,5,0.0,152000,70000,38000,0,0,1,0,0
1004,2021,Amazon,Seattle, WA,Data Scientist,2,AWS,232000,1,0.0,152000,44000,36000,0,0,1,0,0
1005,2021,Amazon,Santa Monica, CA,Data Scientist,2,Analytics,274000,1,1.0,152000,77000,45000,0,0,1,0,0
1006,2020,Apple,Cupertino, CA,Data Scientist,2,Services,231000,10,10.0,152000,55000,24000,1,0,0,0,0
1007,2020,Facebook,Seattle, WA,Data Scientist,2,Data,220000,7,4.0,152000,52000,16000,0,1,0,0,0
1008,2020,Google,New York, NY,Data Scientist,2,Data,250000,3,2.0,152000,65000,33000,0,0,0,0,0
1009,2020,Intel,Portland, OR,Data Scientist,2,ML / AI,230000,10,10.0,152000,32000,46000,0,0,1,0,0
1010,2020,LinkedIn,San Francisco, CA,Data Scientist,2,Data,190000,8,3.0,152000,30000,10000,0,0,0,0,0
1011,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,2,2.0,152000,44000,13000,0,0,1,0,0
1012,2019,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,216000,5,0.0,152000,51000,13000,0,0,0,0,0
1013,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,185000,8,4.0,152000,13000,19000,0,0,0,0,0
1014,2021,ResMed,San Diego, CA,Data Scientist,2,Data Science,152000,4,0.0,152000,0,0,0,0,1,0,0
1015,2021,Salesforce,New York, NY,Data Scientist,2,Sales Analytics,185000,5,3.0,152000,10000,23000,1,0,0,0,0
1016,2021,Square,New York, NY,Data Scientist,2,General,227000,3,0.0,152000,65000,10000,1,0,0,0,0
1017,2020,Ticketmaster,Los Angeles, CA,Data Scientist,2,ML / AI,152000,3,1.0,152000,0,0,1,0,0,0,0
1018,2020,Zillow,Seattle, WA,Data Scientist,2,Data,272000,5,2.0,152000,120000,0,0,1,0,0,0
1019,2021,Amazon,Seattle, WA,Data Scientist,2,General,193000,9,2.0,153000,40000,0,1,0,0,0,0
1020,2021,Google,Mountain View, CA,Data Scientist,2,product analytics,219000,9,3.0,153000,40000,26000,1,0,0,0,0
1021,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,238000,2,2.0,153000,70000,15000,0,0,0,0,0
1022,2021,Microsoft,Redmond, WA,Data Scientist,2,General,198000,5,1.0,153000,30000,15000,0,0,0,0,0
1023,2021,Amazon,Seattle, WA,Data Scientist,2,General,260000,6,1.0,154000,77000,29000,1,0,0,0,0
1024,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,214000,4,0.0,154000,45000,15000,1,0,0,0,0
1025,2020,IBM,Sunnyvale, CA,Data Scientist,2,ML / AI,154000,6,2.0,154000,0,0,1,0,0,0,0
1026,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,211000,0,0.0,154000,45000,15000,0,0,1,0,0
1027,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,243000,2,1.0,154000,78000,11000,0,0,0,0,0
1028,2020,Microsoft,Sunnyvale, CA,Data Scientist,2,Applied Scientist,211000,0,0.0,154000,45000,12000,0,0,1,0,0
1029,2021,Uber,San Francisco, CA,Data Scientist,2,Product Analyst,251000,4,4.0,154000,77000,20000,0,1,0,0,0
1030,2020,Workday,Boulder, CO,Data Scientist,2,ML / AI,244000,5,1.0,154000,60000,30000,1,0,0,0,0
1031,2021,Amazon,Seattle, WA,Data Scientist,2,Search,337000,4,0.0,155000,112000,70000,1,0,0,0,0
1032,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,220000,4,1.0,155000,50000,20000,0,0,0,0,0
1033,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,225000,1,1.0,155000,70000,0,1,0,0,0,0
1034,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,206000,0,0.0,155000,33000,21000,1,0,0,0,0
1035,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,300000,3,1.0,155000,75000,70000,0,0,1,0,0
1036,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,210000,6,0.0,155000,30000,25000,1,0,0,0,0
1037,2021,Amazon,Seattle, WA,Data Scientist,2,General,432000,9,1.0,155000,180000,97000,0,0,0,0,0
1038,2019,Amazon,Palo Alto, CA,Data Scientist,2,Full Stack,260000,10,3.0,155000,105000,0,0,0,0,0,0
1039,2020,Amazon,New York, NY,Data Scientist,2,DS,220000,4,0.0,155000,45000,20000,0,0,0,0,0
1040,2021,Amazon,Dallas, TX,Data Scientist,2,Data Scientist,215000,8,0.0,155000,35000,25000,0,0,0,0,0
1041,2021,Asana,San Francisco, CA,Data Scientist,2,General,205000,2,2.0,155000,50000,0,0,0,0,0,0
1042,2021,Cisco,Milpitas, CA,Data Scientist,2,Big data,200000,4,0.0,155000,25000,20000,1,0,0,0,0
1043,2021,eBay,San Jose, CA,Data Scientist,2,Risk management,215000,8,1.0,155000,35000,25000,1,0,0,0,0
1044,2021,eBay,Seattle, WA,Data Scientist,2,Machine Learning,190000,2,1.0,155000,25000,10000,1,0,0,0,0
1045,2021,eBay,Bellevue, WA,Data Scientist,2,General,205000,4,1.0,155000,35000,15000,0,0,1,0,0
1046,2020,Facebook,Menlo Park, CA,Data Scientist,2,Production,210000,1,1.0,155000,40000,15000,0,0,1,0,0
1047,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,242000,0,0.0,155000,48000,40000,0,0,1,0,0
1048,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,270000,1,1.0,155000,100000,15000,0,0,1,0,0
1049,2020,Facebook,Seattle, WA,Data Scientist,2,ML / AI,220000,1,0.0,155000,50000,16000,0,0,0,0,0
1050,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,210000,3,1.0,155000,40000,15000,0,0,0,0,0
1051,2021,Facebook,San Francisco, CA,Data Scientist,2,General,211000,5,0.0,155000,40000,16000,1,0,0,0,0
1052,2021,Facebook,New York, NY,Data Scientist,2,Data,225000,4,0.0,155000,50000,20000,1,0,0,0,0
1053,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,211000,5,0.0,155000,40000,16000,1,0,0,0,0
1054,2019,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,211000,2,0.0,155000,41000,15000,1,0,0,0,0
1055,2020,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,212000,3,0.0,155000,41000,16000,0,0,0,0,0
1056,2021,Google,Reston, VA,Data Scientist,2,ML / AI,216000,5,0.0,155000,38000,23000,1,0,0,0,0
1057,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,157000,2,2.0,155000,0,2000,0,0,0,0,0
1058,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,156000,2,2.0,155000,0,1000,0,0,0,0,0
1059,2019,LinkedIn,Sunnyvale, CA,Data Scientist,2,ML / AI,242000,1,0.0,155000,37000,50000,0,0,0,0,0
1060,2019,LinkedIn,Sunnyvale, CA,Data Scientist,2,data science,210000,3,0.0,155000,40000,15000,0,0,0,0,0
1061,2019,Lyft,San Francisco, CA,Data Scientist,2,DATA SCIENCE,230000,3,0.0,155000,75000,0,0,0,0,0,0
1062,2019,Microsoft,Redmond, WA,Data Scientist,2,Product DS/ML,285000,7,3.0,155000,100000,30000,0,0,0,0,0
1063,2021,Microsoft,Redmond, WA,Data Scientist,2,Product Analytics,210000,5,1.0,155000,30000,25000,0,0,0,0,0
1064,2021,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,240000,0,0.0,155000,64000,22000,0,0,1,0,0
1065,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,225000,2,1.0,155000,55000,15000,0,0,0,0,0
1066,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,232000,3,2.0,155000,55000,22000,0,0,0,0,0
1067,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,195000,5,1.0,155000,20000,15000,1,0,0,0,0
1068,2019,Microsoft,Sunnyvale, CA,Data Scientist,2,ML / AI,280000,0,0.0,155000,65000,60000,0,0,0,0,0
1069,2021,Microsoft,Seattle, WA,Data Scientist,2,machine learning,225000,2,2.0,155000,50000,20000,0,0,0,0,0
1070,2019,Microsoft,Seattle, WA,Data Scientist,2,DS,186000,6,6.0,155000,18000,13000,0,0,0,0,0
1071,2021,Northrop Grumman,Huntsville, AL,Data Scientist,2,Design,156000,13,1.0,155000,0,0,0,0,1,0,0
1072,2021,Northrop Grumman,Huntsville, AL,Data Scientist,2,Data Analytics,187000,13,1.0,155000,30000,1000,0,0,1,0,0
1073,2021,Oracle,Austin, TX,Data Scientist,2,General,205000,5,0.0,155000,35000,10000,1,0,0,0,0
1074,2021,Oracle,Austin, TX,Data Scientist,2,General,210000,6,0.0,155000,42000,13000,1,0,0,0,0
1075,2021,Oracle,Austin, TX,Data Scientist,2,General,215000,5,1.0,155000,47000,13000,1,0,0,0,0
1076,2020,PayPal,Chicago, IL,Data Scientist,2,ML / AI,190000,5,1.0,155000,35000,0,1,0,0,0,0
1077,2021,Snap,Los Angeles, CA,Data Scientist,2,Data Science and Research,385000,0,0.0,155000,215000,15000,0,0,1,0,0
1078,2021,Snap,Los Angeles, CA,Data Scientist,2,Applied Econometrics,385000,0,0.0,155000,215000,16000,0,0,1,0,0
1079,2021,Spotify,New York, NY,Data Scientist,2,General,215000,5,2.0,155000,60000,0,1,0,0,0,0
1080,2021,Square,San Francisco, CA,Data Scientist,2,Product,235000,4,0.0,155000,70000,10000,1,0,0,0,0
1081,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,200000,1,1.0,155000,45000,0,1,0,1,0,0
1082,2020,Starbucks,Seattle, WA,Data Scientist,2,Data,186000,5,2.0,155000,16000,16000,0,0,0,0,0
1083,2020,T-Mobile,Seattle, WA,Data Scientist,2,ML / AI,195000,4,2.0,155000,10000,30000,0,0,1,0,0
1084,2021,T-Mobile,Bellevue, WA,Data Scientist,2,ML / AI,188000,5,2.0,155000,10000,23000,1,0,0,0,0
1085,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,312000,4,2.5,155000,0,17000,0,0,0,0,0
1086,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,253000,3,1.0,155000,66000,32000,0,0,0,0,0
1087,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,256000,5,0.0,155000,86000,16000,0,0,0,0,0
1088,2020,Walmart,Bentonville, AR,Data Scientist,2,ML / AI,265000,12,9.0,155000,65000,50000,0,0,0,0,0
1089,2021,Walmart Labs,San Francisco, CA,Data Scientist,2,SCM,209000,6,0.0,155000,13000,41000,1,0,0,0,0
1090,2019,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,265000,10,5.0,155000,65000,45000,1,0,0,0,0
1091,2020,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,263000,11,5.0,155000,65000,43000,1,0,0,0,0
1092,2020,Walmart Labs,Bentonville, AR,Data Scientist,2,ML / AI,325000,12,5.0,155000,125000,46000,0,1,0,0,0
1093,2020,Wells Fargo,San Francisco, CA,Data Scientist,2,ML / AI,185000,10,10.0,155000,0,30000,0,0,0,0,0
1094,2021,Wells Fargo,Charlotte, NC,Data Scientist,2,Master Data,196000,10,7.0,155000,0,41000,1,0,0,0,0
1095,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,216000,4,3.0,156000,60000,0,0,0,1,0,0
1096,2021,Bank of America,Raleigh, NC,Data Scientist,2,General,156000,6,1.0,156000,0,0,1,0,0,0,0
1097,2018,Cisco,Bellevue, WA,Data Scientist,2,ML / AI,200000,8,3.0,156000,30000,18000,0,0,0,0,0
1098,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,228000,3,3.0,156000,56000,16000,0,1,0,0,0
1099,2021,General Motors,Detroit, MI,Data Scientist,2,AI/ML,184000,3,3.0,156000,0,28000,0,0,1,0,0
1100,2020,Google,Sunnyvale, CA,Data Scientist,2,Security,246000,10,2.0,156000,65000,25000,0,0,1,0,0
1101,2019,Google,Mountain View, CA,Data Scientist,2,Product Analytics,257000,12,11.0,156000,66000,35000,0,0,0,0,0
1102,2020,IBM,San Jose, CA,Data Scientist,2,ML / AI,156000,3,3.0,156000,0,0,1,0,0,0,0
1103,2021,IBM,New York, NY,Data Scientist,2,ibm,156000,10,2.0,156000,0,0,1,0,0,0,0
1104,2019,IBM,San Jose, CA,Data Scientist,2,Full Stack,158000,3,3.0,156000,0,2000,0,0,0,0,0
1105,2020,Lyft,San Francisco, CA,Data Scientist,2,Data Science,256000,4,2.0,156000,100000,0,1,0,0,0,0
1106,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,5,5.0,156000,39000,14000,1,0,0,0,0
1107,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,208000,8,4.0,156000,30000,22000,0,0,0,0,0
1108,2020,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,194000,5,5.0,156000,17000,22000,0,0,1,0,0
1109,2020,Twitter,San Francisco, CA,Data Scientist,2,data science,180000,1,1.0,156000,14000,11000,0,0,1,0,0
1110,2021,Amazon,Seattle, WA,Data Scientist,2,SCOT,231000,4,0.0,157000,42000,32000,1,0,0,0,0
1111,2021,Amazon,Atlanta, GA,Data Scientist,2,ML,230000,5,1.0,157000,60000,15000,0,0,0,0,0
1112,2021,Amazon,Seattle, WA,Data Scientist,2,General,267000,10,2.0,157000,75000,35000,0,0,0,0,0
1113,2019,Amazon,Palo Alto, CA,Data Scientist,2,Full Stack,257000,10,4.0,157000,100000,0,0,0,0,0,0
1114,2021,Apple,Austin, TX,Data Scientist,2,ML / AI,263000,3,3.0,157000,80000,25000,0,0,1,0,0
1115,2019,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,253000,5,3.0,157000,80000,16000,0,0,0,0,0
1116,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,233000,2,2.0,157000,60000,16000,0,1,0,0,0
1117,2021,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,217000,3,0.0,157000,45000,15000,0,0,0,0,0
1118,2020,Google,Irvine, CA,Data Scientist,2,Data,274000,20,5.0,157000,91000,26000,0,0,1,0,0
1119,2018,Microsoft,Boston, MA,Data Scientist,2,ML / AI,182000,10,3.0,157000,10000,16000,0,0,0,0,0
1120,2018,Microsoft,Cambridge, MA,Data Scientist,2,Machine Learning,183000,8,3.0,157000,11000,15000,0,0,0,0,0
1121,2019,Stripe,San Francisco, CA,Data Scientist,2,iOS,246000,3,1.0,157000,73000,16000,1,0,0,0,0
1122,2021,Adobe,San Jose, CA,Data Scientist,2,General,294000,1,1.0,158000,114000,22000,1,0,0,0,0
1123,2020,Airbnb,San Francisco, CA,Data Scientist,2,iOS,223000,7,1.0,158000,40000,25000,1,0,0,0,0
1124,2021,Amazon,Seattle, WA,Data Scientist,2,scot,228000,2,1.0,158000,47000,23000,0,0,1,0,0
1125,2019,Apple,Cupertino, CA,Data Scientist,2,Sensing,258000,4,4.0,158000,80000,20000,0,0,0,0,0
1126,2021,Apple,Austin, TX,Data Scientist,2,Operations,223000,8,5.0,158000,45000,20000,0,1,0,0,0
1127,2021,Google,Mountain View, CA,Data Scientist,2,Data,235000,0,0.0,158000,53000,24000,0,0,0,0,0
1128,2021,Google,Mountain View, CA,Data Scientist,2,Ads,252000,2,2.0,158000,68000,26000,0,0,1,0,0
1129,2020,Mastercard,San Francisco, CA,Data Scientist,2,ML / AI,220000,6,3.0,158000,15000,43000,0,0,0,0,0
1130,2019,Stripe,San Francisco, CA,Data Scientist,2,ML / AI,250000,4,1.5,158000,77000,15000,1,0,0,0,0
1131,2021,Zillow,Seattle, WA,Data Scientist,2,Growth,305000,5,2.0,158000,147000,0,0,1,0,0,0
1132,2020,Apple,San Francisco, CA,Data Scientist,2,Data,232000,10,2.0,159000,15000,58000,0,0,1,0,0
1133,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,228000,4,2.0,159000,52000,16000,1,0,0,0,0
1134,2021,IBM,Colorado Springs, CO,Data Scientist,2,General,163000,20,20.0,159000,0,4000,0,0,0,0,0
1135,2021,Lyft,San Francisco, CA,Data Scientist,2,Product,309000,5,1.0,159000,150000,0,0,0,0,0,0
1136,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,205000,10,3.0,159000,20000,26000,0,0,0,0,0
1137,2021,Adobe,San Jose, CA,Data Scientist,2,ML/AI,283000,3,1.0,160000,100000,23000,0,0,0,0,0
1138,2021,Adobe,San Francisco, CA,Data Scientist,2,General,350000,7,4.0,160000,150000,40000,1,0,0,0,0
1139,2020,Aetna,San Francisco, CA,Data Scientist,2,Data,176000,4,3.0,160000,0,16000,0,0,0,0,0
1140,2021,Amazon,Seattle, WA,Data Scientist,2,Research science,360000,10,4.0,160000,170000,30000,0,0,1,0,0
1141,2021,Amazon,Seattle, WA,Data Scientist,2,ML/AI,283000,7,4.0,160000,123000,0,0,0,1,0,0
1142,2018,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,260000,3,1.0,160000,100000,0,0,0,0,0,0
1143,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0.0,160000,87000,47000,0,0,0,0,0
1144,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0.0,160000,87000,47000,0,0,0,0,0
1145,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0.0,160000,87000,47000,0,0,0,0,0
1146,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,300000,1,0.0,160000,93000,47000,0,0,0,0,0
1147,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,294000,1,0.0,160000,87000,47000,0,0,0,0,0
1148,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,340000,12,0.0,160000,110000,70000,0,0,0,0,0
1149,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,320000,8,3.0,160000,160000,0,0,0,1,0,0
1150,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,400000,6,6.0,160000,240000,0,0,0,0,0,0
1151,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,540000,10,3.0,160000,380000,0,0,0,1,0,0
1152,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,710000,13,1.0,160000,375000,175000,0,0,0,0,0
1153,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,535000,15,2.0,160000,375000,0,0,0,0,0,0
1154,2019,Amazon,Seattle, WA,Data Scientist,2,ML / AI,740000,12,7.0,160000,430000,0,0,0,0,0,0
